Sales Person,Country,Product,Date,Amount,Boxes Shipped,Boxes Shipped_normalized,Country_Australia,Country_Canada,Country_India,Country_New Zealand,Country_UK,Country_USA
Kelci Walkden,New Zealand,Smooth Sliky Salty,2022-03-11,"$10,633 ",277,0.3898305084745763,False,False,False,True,False,False
Rafaelita Blaksland,USA,Smooth Sliky Salty,2022-07-27,"$15,057 ",212,0.2980225988700565,False,False,False,False,False,True
Rafaelita Blaksland,USA,White Choc,2022-08-16,"$4,704 ",126,0.1765536723163842,False,False,False,False,False,True
Roddy Speechley,Canada,Smooth Sliky Salty,2022-03-07,"$9,338 ",11,0.014124293785310734,False,True,False,False,False,False
Curtice Advani,New Zealand,After Nines,2022-04-05,"$7,959 ",30,0.04096045197740113,False,False,False,True,False,False
Camilla Castle,India,85% Dark Bars,2022-05-04,"$9,023 ",51,0.07062146892655367,False,False,True,False,False,False
Ches Bonnell,USA,Choco Coated Almonds,2022-01-04,"$14,525 ",92,0.1285310734463277,False,False,False,False,False,True
Marney O'Breen,Australia,Baker's Choco Chips,2022-01-13,"$5,810 ",101,0.14124293785310735,True,False,False,False,False,False
Wilone O'Kielt,New Zealand,Fruit & Nut Bars,2022-07-11,"$6,426 ",98,0.1370056497175141,False,False,False,True,False,False
Kaine Padly,Australia,Mint Chip Choco,2022-05-17,"$4,403 ",159,0.2231638418079096,True,False,False,False,False,False
Camilla Castle,New Zealand,Peanut Butter Cubes,2022-07-21,"$1,582 ",62,0.08615819209039548,False,False,False,True,False,False
Curtice Advani,Canada,Organic Choco Syrup,2022-02-22,$791 ,22,0.029661016949152543,False,True,False,False,False,False
Jan Morforth,India,99% Dark & Pure,2022-05-23,"$9,100 ",187,0.2627118644067797,False,False,True,False,False,False
Rafaelita Blaksland,Canada,Drinking Coco,2022-07-12,"$9,884 ",200,0.2810734463276836,False,True,False,False,False,False
Jan Morforth,UK,Orange Choco,2022-06-15,"$3,780 ",201,0.2824858757062147,False,False,False,False,True,False
Barr Faughny,New Zealand,50% Dark Bites,2022-06-23,"$4,557 ",308,0.4336158192090395,False,False,False,True,False,False
Curtice Advani,Australia,Eclairs,2022-03-25,"$5,796 ",55,0.07627118644067797,True,False,False,False,False,False
Jan Morforth,India,Caramel Stuffed Bars,2022-07-04,$84 ,153,0.21468926553672316,False,False,True,False,False,False
Andria Kimpton,UK,White Choc,2022-05-12,"$9,037 ",101,0.14124293785310735,False,False,False,False,True,False
Camilla Castle,New Zealand,Raspberry Choco,2022-04-04,"$4,746 ",137,0.192090395480226,False,False,False,True,False,False
Madelene Upcott,Australia,Orange Choco,2022-04-15,"$6,713 ",398,0.5607344632768362,True,False,False,False,False,False
Roddy Speechley,Canada,Eclairs,2022-03-08,"$6,237 ",88,0.1228813559322034,False,True,False,False,False,False
Karlen McCaffrey,India,White Choc,2022-01-17,"$7,483 ",232,0.326271186440678,False,False,True,False,False,False
Wilone O'Kielt,India,Mint Chip Choco,2022-08-22,"$1,309 ",51,0.07062146892655367,False,False,True,False,False,False
Andria Kimpton,UK,99% Dark & Pure,2022-07-25,"$1,155 ",66,0.09180790960451977,False,False,False,False,True,False
Marney O'Breen,UK,50% Dark Bites,2022-06-14,"$2,989 ",124,0.17372881355932204,False,False,False,False,True,False
Ches Bonnell,India,Choco Coated Almonds,2022-04-05,"$9,625 ",78,0.10875706214689265,False,False,True,False,False,False
Madelene Upcott,UK,Raspberry Choco,2022-08-26,"$7,357 ",341,0.480225988700565,False,False,False,False,True,False
Wilone O'Kielt,Australia,50% Dark Bites,2022-08-03,"$10,031 ",114,0.1596045197740113,True,False,False,False,False,False
Gigi Bohling,Canada,White Choc,2022-07-11,"$6,587 ",4,0.00423728813559322,False,True,False,False,False,False
Wilone O'Kielt,New Zealand,Eclairs,2022-03-11,"$3,311 ",22,0.029661016949152543,False,False,False,True,False,False
Brien Boise,UK,Peanut Butter Cubes,2022-01-10,"$15,330 ",30,0.04096045197740113,False,False,False,False,True,False
Roddy Speechley,UK,Baker's Choco Chips,2022-04-04,"$14,028 ",351,0.4943502824858757,False,False,False,False,True,False
Karlen McCaffrey,Australia,50% Dark Bites,2022-01-17,"$6,678 ",708,0.998587570621469,True,False,False,False,False,False
Marney O'Breen,New Zealand,Organic Choco Syrup,2022-07-08,"$8,624 ",50,0.0692090395480226,False,False,False,True,False,False
Jan Morforth,UK,Organic Choco Syrup,2022-04-12,"$1,197 ",356,0.501412429378531,False,False,False,False,True,False
Rafaelita Blaksland,Canada,Fruit & Nut Bars,2022-08-24,$483 ,185,0.2598870056497175,False,True,False,False,False,False
Ches Bonnell,UK,Choco Coated Almonds,2022-06-07,"$1,687 ",236,0.3319209039548023,False,False,False,False,True,False
Gunar Cockshoot,Canada,Almond Choco,2022-07-28,"$1,309 ",30,0.04096045197740113,False,True,False,False,False,False
Husein Augar,USA,99% Dark & Pure,2022-02-21,"$9,534 ",111,0.1553672316384181,False,False,False,False,False,True
Dennison Crosswaite,Canada,Mint Chip Choco,2022-04-08,"$1,694 ",289,0.4067796610169492,False,True,False,False,False,False
Brien Boise,UK,Manuka Honey Choco,2022-06-28,$70 ,103,0.1440677966101695,False,False,False,False,True,False
Van Tuxwell,UK,Baker's Choco Chips,2022-03-24,"$2,443 ",20,0.026836158192090395,False,False,False,False,True,False
Barr Faughny,Australia,Caramel Stuffed Bars,2022-07-29,"$2,933 ",55,0.07627118644067797,True,False,False,False,False,False
Dennison Crosswaite,USA,Eclairs,2022-05-25,"$2,044 ",90,0.12570621468926554,False,False,False,False,False,True
Gigi Bohling,Australia,Raspberry Choco,2022-03-30,"$6,524 ",303,0.4265536723163842,True,False,False,False,False,False
Dennison Crosswaite,USA,Organic Choco Syrup,2022-07-18,"$12,656 ",126,0.1765536723163842,False,False,False,False,False,True
Beverie Moffet,Canada,Orange Choco,2022-05-10,"$8,722 ",109,0.15254237288135594,False,True,False,False,False,False
Mallorie Waber,Australia,Choco Coated Almonds,2022-03-18,"$15,750 ",92,0.1285310734463277,True,False,False,False,False,False
Ches Bonnell,India,Caramel Stuffed Bars,2022-06-15,"$6,839 ",56,0.07768361581920905,False,False,True,False,False,False
Van Tuxwell,Canada,50% Dark Bites,2022-05-12,"$13,685 ",58,0.08050847457627118,False,True,False,False,False,False
Kelci Walkden,New Zealand,Baker's Choco Chips,2022-06-23,"$2,912 ",110,0.153954802259887,False,False,False,True,False,False
Beverie Moffet,India,Spicy Special Slims,2022-04-21,"$3,339 ",171,0.2401129943502825,False,False,True,False,False,False
Gigi Bohling,Australia,Almond Choco,2022-08-17,$910 ,117,0.1638418079096045,True,False,False,False,False,False
Rafaelita Blaksland,New Zealand,Eclairs,2022-02-07,"$19,481 ",51,0.07062146892655367,False,False,False,True,False,False
Kelci Walkden,Canada,Smooth Sliky Salty,2022-03-17,"$8,099 ",118,0.1652542372881356,False,True,False,False,False,False
Jan Morforth,India,Baker's Choco Chips,2022-08-01,"$13,727 ",79,0.11016949152542373,False,False,True,False,False,False
Jehu Rudeforth,Australia,Milk Bars,2022-03-18,"$8,659 ",29,0.03954802259887006,True,False,False,False,False,False
Gigi Bohling,Canada,Fruit & Nut Bars,2022-06-14,"$5,782 ",103,0.1440677966101695,False,True,False,False,False,False
Beverie Moffet,UK,Eclairs,2022-04-22,"$8,463 ",155,0.2175141242937853,False,False,False,False,True,False
Marney O'Breen,New Zealand,Eclairs,2022-01-18,"$4,914 ",31,0.0423728813559322,False,False,False,True,False,False
Husein Augar,Australia,99% Dark & Pure,2022-08-26,"$3,087 ",128,0.17937853107344634,True,False,False,False,False,False
Gunar Cockshoot,New Zealand,Fruit & Nut Bars,2022-06-10,"$9,205 ",419,0.5903954802259888,False,False,False,True,False,False
Curtice Advani,Canada,70% Dark Bites,2022-01-31,"$2,303 ",7,0.00847457627118644,False,True,False,False,False,False
Kelci Walkden,New Zealand,Manuka Honey Choco,2022-04-08,"$1,358 ",106,0.1483050847457627,False,False,False,True,False,False
Dotty Strutley,Australia,Baker's Choco Chips,2022-06-07,"$3,605 ",68,0.09463276836158192,True,False,False,False,False,False
Barr Faughny,Australia,85% Dark Bars,2022-02-10,"$8,498 ",44,0.06073446327683616,True,False,False,False,False,False
Beverie Moffet,Australia,50% Dark Bites,2022-05-16,$700 ,457,0.6440677966101694,True,False,False,False,False,False
Gunar Cockshoot,India,Baker's Choco Chips,2022-03-18,"$2,191 ",524,0.7387005649717514,False,False,True,False,False,False
Van Tuxwell,Australia,50% Dark Bites,2022-07-13,$644 ,137,0.192090395480226,True,False,False,False,False,False
Oby Sorrel,USA,Manuka Honey Choco,2022-07-25,"$4,340 ",86,0.12005649717514125,False,False,False,False,False,True
Van Tuxwell,Canada,Choco Coated Almonds,2022-08-19,"$2,282 ",296,0.4166666666666667,False,True,False,False,False,False
Karlen McCaffrey,Canada,70% Dark Bites,2022-06-24,"$7,714 ",597,0.8418079096045198,False,True,False,False,False,False
Kelci Walkden,Canada,Fruit & Nut Bars,2022-06-20,$826 ,149,0.20903954802259886,False,True,False,False,False,False
Camilla Castle,India,99% Dark & Pure,2022-08-02,$203 ,207,0.2909604519774011,False,False,True,False,False,False
Madelene Upcott,New Zealand,70% Dark Bites,2022-02-22,"$13,356 ",93,0.12994350282485875,False,False,False,True,False,False
Mallorie Waber,New Zealand,Orange Choco,2022-02-01,"$6,510 ",23,0.031073446327683617,False,False,False,True,False,False
Jan Morforth,Canada,70% Dark Bites,2022-02-14,"$5,894 ",305,0.4293785310734463,False,True,False,False,False,False
Kelci Walkden,Australia,Milk Bars,2022-02-24,"$7,910 ",125,0.1751412429378531,True,False,False,False,False,False
Dennison Crosswaite,India,Orange Choco,2022-03-18,$784 ,129,0.1807909604519774,False,False,True,False,False,False
Husein Augar,UK,Eclairs,2022-08-30,"$1,750 ",252,0.3545197740112994,False,False,False,False,True,False
Gigi Bohling,USA,Peanut Butter Cubes,2022-05-09,$280 ,75,0.10451977401129943,False,False,False,False,False,True
Wilone O'Kielt,USA,Smooth Sliky Salty,2022-01-18,$504 ,87,0.12146892655367232,False,False,False,False,False,True
Curtice Advani,India,White Choc,2022-07-04,"$7,154 ",342,0.481638418079096,False,False,True,False,False,False
Oby Sorrel,New Zealand,Spicy Special Slims,2022-06-03,"$1,617 ",13,0.01694915254237288,False,False,False,True,False,False
Beverie Moffet,New Zealand,Peanut Butter Cubes,2022-02-23,"$10,822 ",30,0.04096045197740113,False,False,False,True,False,False
Dotty Strutley,New Zealand,99% Dark & Pure,2022-05-09,"$10,724 ",203,0.2853107344632768,False,False,False,True,False,False
Kelci Walkden,India,70% Dark Bites,2022-06-06,"$3,640 ",106,0.1483050847457627,False,False,True,False,False,False
Kelci Walkden,India,Drinking Coco,2022-07-04,"$7,532 ",234,0.3290960451977401,False,False,True,False,False,False
Brien Boise,New Zealand,Drinking Coco,2022-06-06,"$1,582 ",100,0.13983050847457626,False,False,False,True,False,False
Dotty Strutley,Australia,Almond Choco,2022-05-13,"$1,456 ",91,0.1271186440677966,True,False,False,False,False,False
Wilone O'Kielt,New Zealand,Organic Choco Syrup,2022-01-31,"$2,016 ",277,0.3898305084745763,False,False,False,True,False,False
Ches Bonnell,New Zealand,Caramel Stuffed Bars,2022-06-30,"$7,588 ",42,0.05790960451977401,False,False,False,True,False,False
Barr Faughny,Canada,Manuka Honey Choco,2022-08-25,"$3,402 ",249,0.3502824858757062,False,True,False,False,False,False
Gigi Bohling,New Zealand,Smooth Sliky Salty,2022-01-10,$700 ,97,0.13559322033898305,False,False,False,True,False,False
Brien Boise,USA,Manuka Honey Choco,2022-08-22,"$1,904 ",8,0.009887005649717515,False,False,False,False,False,True
Roddy Speechley,New Zealand,85% Dark Bars,2022-04-14,"$4,844 ",275,0.3870056497175141,False,False,False,True,False,False
Oby Sorrel,UK,Smooth Sliky Salty,2022-05-31,"$9,625 ",313,0.4406779661016949,False,False,False,False,True,False
Oby Sorrel,UK,Raspberry Choco,2022-04-08,"$4,599 ",323,0.4548022598870056,False,False,False,False,True,False
Roddy Speechley,USA,Drinking Coco,2022-02-21,"$3,003 ",155,0.2175141242937853,False,False,False,False,False,True
Andria Kimpton,Australia,Manuka Honey Choco,2022-03-30,"$9,744 ",377,0.5310734463276836,True,False,False,False,False,False
Mallorie Waber,India,Raspberry Choco,2022-03-02,"$1,400 ",2,0.0014124293785310734,False,False,True,False,False,False
Jehu Rudeforth,USA,Orange Choco,2022-07-28,$364 ,170,0.2387005649717514,False,False,False,False,False,True
Kaine Padly,New Zealand,70% Dark Bites,2022-03-24,"$7,231 ",38,0.052259887005649715,False,False,False,True,False,False
Curtice Advani,Australia,After Nines,2022-08-11,$63 ,105,0.14689265536723164,True,False,False,False,False,False
Husein Augar,UK,Almond Choco,2022-05-17,"$8,309 ",166,0.2330508474576271,False,False,False,False,True,False
Kaine Padly,Canada,Choco Coated Almonds,2022-05-18,"$3,164 ",164,0.23022598870056496,False,True,False,False,False,False
Roddy Speechley,UK,Peanut Butter Cubes,2022-08-17,"$5,691 ",171,0.2401129943502825,False,False,False,False,True,False
Ches Bonnell,New Zealand,Eclairs,2022-04-04,$490 ,49,0.06779661016949153,False,False,False,True,False,False
Brien Boise,India,85% Dark Bars,2022-08-09,"$18,032 ",205,0.288135593220339,False,False,True,False,False,False
Brien Boise,New Zealand,Organic Choco Syrup,2022-01-17,$637 ,313,0.4406779661016949,False,False,False,True,False,False
Andria Kimpton,Canada,White Choc,2022-02-14,"$4,067 ",29,0.03954802259887006,False,True,False,False,False,False
Gigi Bohling,New Zealand,Orange Choco,2022-05-16,"$8,204 ",307,0.4322033898305085,False,False,False,True,False,False
Ches Bonnell,Canada,Smooth Sliky Salty,2022-03-16,"$9,870 ",121,0.1694915254237288,False,True,False,False,False,False
Husein Augar,Canada,70% Dark Bites,2022-01-31,"$5,131 ",285,0.4011299435028249,False,True,False,False,False,False
Barr Faughny,Canada,Organic Choco Syrup,2022-03-10,"$1,141 ",205,0.288135593220339,False,True,False,False,False,False
Oby Sorrel,UK,Organic Choco Syrup,2022-06-30,"$7,980 ",157,0.22033898305084745,False,False,False,False,True,False
Van Tuxwell,New Zealand,Eclairs,2022-03-01,"$5,229 ",182,0.2556497175141243,False,False,False,True,False,False
Mallorie Waber,UK,Drinking Coco,2022-05-27,"$3,423 ",100,0.13983050847457626,False,False,False,False,True,False
Oby Sorrel,UK,Milk Bars,2022-07-11,"$6,468 ",223,0.3135593220338983,False,False,False,False,True,False
Karlen McCaffrey,New Zealand,Mint Chip Choco,2022-03-02,"$4,326 ",61,0.0847457627118644,False,False,False,True,False,False
Jehu Rudeforth,USA,Raspberry Choco,2022-03-04,"$7,154 ",133,0.1864406779661017,False,False,False,False,False,True
Kelci Walkden,UK,85% Dark Bars,2022-06-23,"$3,997 ",228,0.3206214689265537,False,False,False,False,True,False
Kelci Walkden,USA,Almond Choco,2022-01-27,"$5,180 ",233,0.327683615819209,False,False,False,False,False,True
Marney O'Breen,Canada,Orange Choco,2022-01-14,"$2,723 ",425,0.5988700564971752,False,True,False,False,False,False
Dennison Crosswaite,India,Fruit & Nut Bars,2022-07-29,$952 ,24,0.03248587570621469,False,False,True,False,False,False
Brien Boise,Canada,Smooth Sliky Salty,2022-05-13,"$5,691 ",495,0.6977401129943502,False,True,False,False,False,False
Barr Faughny,Canada,Baker's Choco Chips,2022-02-03,"$10,969 ",170,0.2387005649717514,False,True,False,False,False,False
Brien Boise,India,Smooth Sliky Salty,2022-05-27,"$5,964 ",26,0.03531073446327684,False,False,True,False,False,False
Jan Morforth,Australia,Drinking Coco,2022-02-18,"$2,821 ",24,0.03248587570621469,True,False,False,False,False,False
Brien Boise,India,Spicy Special Slims,2022-01-28,"$1,302 ",33,0.04519774011299435,False,False,True,False,False,False
Van Tuxwell,UK,Eclairs,2022-06-29,"$5,474 ",109,0.15254237288135594,False,False,False,False,True,False
Wilone O'Kielt,India,Caramel Stuffed Bars,2022-01-13,"$4,179 ",276,0.3884180790960452,False,False,True,False,False,False
Jehu Rudeforth,UK,After Nines,2022-06-27,"$1,946 ",164,0.23022598870056496,False,False,False,False,True,False
Barr Faughny,Canada,White Choc,2022-03-29,"$4,291 ",1,0.0,False,True,False,False,False,False
Gunar Cockshoot,India,Organic Choco Syrup,2022-06-03,"$7,196 ",160,0.2245762711864407,False,False,True,False,False,False
Mallorie Waber,Canada,Smooth Sliky Salty,2022-03-21,"$1,939 ",98,0.1370056497175141,False,True,False,False,False,False
Mallorie Waber,India,Eclairs,2022-04-12,"$10,437 ",46,0.0635593220338983,False,False,True,False,False,False
Rafaelita Blaksland,Australia,Raspberry Choco,2022-01-19,"$6,916 ",259,0.3644067796610169,True,False,False,False,False,False
Karlen McCaffrey,UK,50% Dark Bites,2022-04-06,"$3,647 ",310,0.4364406779661017,False,False,False,False,True,False
Kaine Padly,Australia,50% Dark Bites,2022-08-02,"$8,995 ",78,0.10875706214689265,True,False,False,False,False,False
Gigi Bohling,Australia,Eclairs,2022-04-12,"$7,252 ",136,0.1906779661016949,True,False,False,False,False,False
Oby Sorrel,India,Drinking Coco,2022-07-21,"$16,380 ",130,0.18220338983050846,False,False,True,False,False,False
Van Tuxwell,New Zealand,Baker's Choco Chips,2022-03-22,"$9,660 ",24,0.03248587570621469,False,False,False,True,False,False
Husein Augar,India,Peanut Butter Cubes,2022-05-09,"$4,522 ",5,0.005649717514124294,False,False,True,False,False,False
Andria Kimpton,Australia,Baker's Choco Chips,2022-08-09,$329 ,109,0.15254237288135594,True,False,False,False,False,False
Madelene Upcott,Canada,Choco Coated Almonds,2022-07-20,"$3,458 ",294,0.4138418079096045,False,True,False,False,False,False
Brien Boise,India,70% Dark Bites,2022-04-14,"$4,641 ",413,0.5819209039548022,False,False,True,False,False,False
Jehu Rudeforth,Canada,White Choc,2022-01-25,"$4,627 ",136,0.1906779661016949,False,True,False,False,False,False
Andria Kimpton,Australia,Almond Choco,2022-04-25,"$3,192 ",175,0.2457627118644068,True,False,False,False,False,False
Dotty Strutley,Canada,After Nines,2022-01-17,$252 ,237,0.3333333333333333,False,True,False,False,False,False
Karlen McCaffrey,USA,Eclairs,2022-08-15,$868 ,125,0.1751412429378531,False,False,False,False,False,True
Karlen McCaffrey,Canada,Fruit & Nut Bars,2022-06-02,$210 ,16,0.0211864406779661,False,True,False,False,False,False
Gunar Cockshoot,USA,85% Dark Bars,2022-06-30,"$7,007 ",135,0.18926553672316385,False,False,False,False,False,True
Dotty Strutley,New Zealand,Raspberry Choco,2022-02-10,"$5,845 ",91,0.1271186440677966,False,False,False,True,False,False
Marney O'Breen,Canada,Caramel Stuffed Bars,2022-02-23,"$1,372 ",614,0.865819209039548,False,True,False,False,False,False
Dennison Crosswaite,India,Organic Choco Syrup,2022-01-27,"$8,428 ",216,0.3036723163841808,False,False,True,False,False,False
Camilla Castle,UK,Mint Chip Choco,2022-05-26,"$4,977 ",317,0.4463276836158192,False,False,False,False,True,False
Brien Boise,USA,70% Dark Bites,2022-04-14,"$1,694 ",21,0.02824858757062147,False,False,False,False,False,True
Madelene Upcott,Australia,99% Dark & Pure,2022-08-01,"$4,326 ",154,0.21610169491525424,True,False,False,False,False,False
Mallorie Waber,Australia,Eclairs,2022-08-22,"$9,527 ",222,0.3121468926553672,True,False,False,False,False,False
Marney O'Breen,India,99% Dark & Pure,2022-07-22,"$10,766 ",157,0.22033898305084745,False,False,True,False,False,False
Husein Augar,USA,Fruit & Nut Bars,2022-04-28,"$1,288 ",27,0.03672316384180791,False,False,False,False,False,True
Kelci Walkden,Australia,Almond Choco,2022-05-30,"$4,879 ",350,0.4929378531073446,True,False,False,False,False,False
Ches Bonnell,USA,Milk Bars,2022-07-21,"$2,408 ",157,0.22033898305084745,False,False,False,False,False,True
Jan Morforth,UK,Caramel Stuffed Bars,2022-08-02,"$3,094 ",468,0.6596045197740112,False,False,False,False,True,False
Brien Boise,New Zealand,70% Dark Bites,2022-06-15,"$7,231 ",130,0.18220338983050846,False,False,False,True,False,False
Oby Sorrel,India,85% Dark Bars,2022-07-05,"$8,981 ",130,0.18220338983050846,False,False,True,False,False,False
Kaine Padly,New Zealand,Smooth Sliky Salty,2022-04-12,$7 ,518,0.730225988700565,False,False,False,True,False,False
Gigi Bohling,Australia,70% Dark Bites,2022-08-18,"$1,372 ",105,0.14689265536723164,True,False,False,False,False,False
Jan Morforth,UK,50% Dark Bites,2022-01-12,"$5,250 ",293,0.4124293785310734,False,False,False,False,True,False
Gunar Cockshoot,Canada,White Choc,2022-08-11,"$7,560 ",15,0.01977401129943503,False,True,False,False,False,False
Jehu Rudeforth,Australia,Spicy Special Slims,2022-01-13,"$5,012 ",384,0.5409604519774012,True,False,False,False,False,False
Husein Augar,UK,Baker's Choco Chips,2022-04-29,"$3,038 ",135,0.18926553672316385,False,False,False,False,True,False
Rafaelita Blaksland,New Zealand,After Nines,2022-07-07,"$1,099 ",92,0.1285310734463277,False,False,False,True,False,False
Madelene Upcott,New Zealand,Mint Chip Choco,2022-03-11,"$7,413 ",4,0.00423728813559322,False,False,False,True,False,False
Madelene Upcott,UK,70% Dark Bites,2022-02-16,"$5,397 ",239,0.3361581920903955,False,False,False,False,True,False
Barr Faughny,Australia,Organic Choco Syrup,2022-01-07,"$2,303 ",33,0.04519774011299435,True,False,False,False,False,False
Beverie Moffet,New Zealand,Drinking Coco,2022-01-12,"$1,141 ",518,0.730225988700565,False,False,False,True,False,False
Beverie Moffet,India,Eclairs,2022-06-09,"$10,325 ",147,0.2062146892655367,False,False,True,False,False,False
Andria Kimpton,India,Eclairs,2022-05-16,"$2,149 ",84,0.1172316384180791,False,False,True,False,False,False
Gigi Bohling,UK,85% Dark Bars,2022-06-23,"$12,362 ",94,0.13135593220338984,False,False,False,False,True,False
Roddy Speechley,UK,Raspberry Choco,2022-01-28,"$12,635 ",194,0.2725988700564972,False,False,False,False,True,False
Dotty Strutley,UK,Mint Chip Choco,2022-07-14,"$2,443 ",216,0.3036723163841808,False,False,False,False,True,False
Barr Faughny,Canada,Drinking Coco,2022-04-18,"$6,237 ",247,0.3474576271186441,False,True,False,False,False,False
Oby Sorrel,USA,Milk Bars,2022-06-14,"$1,736 ",79,0.11016949152542373,False,False,False,False,False,True
Oby Sorrel,UK,Orange Choco,2022-04-15,"$7,315 ",237,0.3333333333333333,False,False,False,False,True,False
Curtice Advani,Canada,Peanut Butter Cubes,2022-05-19,"$4,935 ",63,0.08757062146892655,False,True,False,False,False,False
Gigi Bohling,India,White Choc,2022-04-13,"$1,393 ",172,0.24152542372881355,False,False,True,False,False,False
Husein Augar,Canada,Choco Coated Almonds,2022-08-15,"$3,381 ",408,0.5748587570621468,False,True,False,False,False,False
Wilone O'Kielt,India,Choco Coated Almonds,2022-08-22,"$2,933 ",233,0.327683615819209,False,False,True,False,False,False
Wilone O'Kielt,New Zealand,Baker's Choco Chips,2022-04-22,"$3,836 ",59,0.08192090395480225,False,False,False,True,False,False
Kaine Padly,UK,Choco Coated Almonds,2022-08-03,"$8,022 ",123,0.17231638418079095,False,False,False,False,True,False
Dennison Crosswaite,New Zealand,Organic Choco Syrup,2022-01-04,$371 ,229,0.3220338983050847,False,False,False,True,False,False
Kelci Walkden,Canada,After Nines,2022-01-13,"$16,702 ",198,0.2782485875706215,False,True,False,False,False,False
Van Tuxwell,Australia,Baker's Choco Chips,2022-05-11,"$13,258 ",32,0.043785310734463276,True,False,False,False,False,False
Husein Augar,New Zealand,Peanut Butter Cubes,2022-02-16,"$2,058 ",236,0.3319209039548023,False,False,False,True,False,False
Kaine Padly,UK,Caramel Stuffed Bars,2022-05-20,"$10,192 ",67,0.09322033898305085,False,False,False,False,True,False
Jehu Rudeforth,UK,Drinking Coco,2022-02-03,"$7,140 ",438,0.617231638418079,False,False,False,False,True,False
Beverie Moffet,India,Manuka Honey Choco,2022-05-06,"$9,835 ",167,0.2344632768361582,False,False,True,False,False,False
Gunar Cockshoot,UK,Choco Coated Almonds,2022-06-30,"$5,775 ",135,0.18926553672316385,False,False,False,False,True,False
Gunar Cockshoot,UK,Smooth Sliky Salty,2022-03-22,$749 ,148,0.2076271186440678,False,False,False,False,True,False
Camilla Castle,Canada,Orange Choco,2022-02-17,"$7,770 ",54,0.0748587570621469,False,True,False,False,False,False
Jehu Rudeforth,UK,85% Dark Bars,2022-07-07,"$5,502 ",64,0.08898305084745763,False,False,False,False,True,False
Oby Sorrel,UK,70% Dark Bites,2022-03-16,"$6,223 ",181,0.2542372881355932,False,False,False,False,True,False
Kelci Walkden,UK,99% Dark & Pure,2022-08-12,"$3,507 ",114,0.1596045197740113,False,False,False,False,True,False
Gigi Bohling,New Zealand,After Nines,2022-01-21,"$5,600 ",181,0.2542372881355932,False,False,False,True,False,False
Oby Sorrel,Australia,50% Dark Bites,2022-05-06,$721 ,151,0.211864406779661,True,False,False,False,False,False
Oby Sorrel,Canada,50% Dark Bites,2022-06-24,"$6,615 ",137,0.192090395480226,False,True,False,False,False,False
Barr Faughny,USA,White Choc,2022-05-05,"$7,420 ",163,0.2288135593220339,False,False,False,False,False,True
Rafaelita Blaksland,New Zealand,99% Dark & Pure,2022-03-25,"$3,164 ",84,0.1172316384180791,False,False,False,True,False,False
Curtice Advani,Australia,Caramel Stuffed Bars,2022-02-14,"$9,114 ",140,0.1963276836158192,True,False,False,False,False,False
Curtice Advani,New Zealand,85% Dark Bars,2022-05-12,"$5,404 ",187,0.2627118644067797,False,False,False,True,False,False
Barr Faughny,New Zealand,Smooth Sliky Salty,2022-01-25,"$3,990 ",169,0.23728813559322035,False,False,False,True,False,False
Ches Bonnell,UK,85% Dark Bars,2022-06-28,"$14,924 ",12,0.015536723163841809,False,False,False,False,True,False
Dennison Crosswaite,Australia,Drinking Coco,2022-07-13,"$7,091 ",194,0.2725988700564972,True,False,False,False,False,False
Roddy Speechley,USA,Milk Bars,2022-05-16,"$2,807 ",252,0.3545197740112994,False,False,False,False,False,True
Jan Morforth,India,After Nines,2022-03-14,"$6,496 ",168,0.23587570621468926,False,False,True,False,False,False
Gunar Cockshoot,USA,After Nines,2022-08-15,"$3,738 ",261,0.3672316384180791,False,False,False,False,False,True
Ches Bonnell,India,Orange Choco,2022-02-16,"$1,190 ",256,0.3601694915254237,False,False,True,False,False,False
Mallorie Waber,UK,Manuka Honey Choco,2022-06-15,"$8,379 ",43,0.059322033898305086,False,False,False,False,True,False
Barr Faughny,Australia,Raspberry Choco,2022-05-27,"$9,268 ",100,0.13983050847457626,True,False,False,False,False,False
Wilone O'Kielt,USA,Drinking Coco,2022-06-14,"$1,029 ",98,0.1370056497175141,False,False,False,False,False,True
Wilone O'Kielt,India,Eclairs,2022-02-25,"$3,549 ",76,0.1059322033898305,False,False,True,False,False,False
Wilone O'Kielt,India,After Nines,2022-08-04,"$12,026 ",262,0.3686440677966102,False,False,True,False,False,False
Kelci Walkden,India,99% Dark & Pure,2022-06-28,"$2,303 ",244,0.3432203389830508,False,False,True,False,False,False
Gunar Cockshoot,Canada,Spicy Special Slims,2022-04-05,"$13,405 ",12,0.015536723163841809,False,True,False,False,False,False
Madelene Upcott,Canada,Peanut Butter Cubes,2022-07-05,"$14,763 ",113,0.15819209039548024,False,True,False,False,False,False
Kaine Padly,New Zealand,Eclairs,2022-01-20,"$12,894 ",48,0.06638418079096045,False,False,False,True,False,False
Ches Bonnell,New Zealand,Drinking Coco,2022-02-16,"$8,302 ",131,0.18361581920903955,False,False,False,True,False,False
Curtice Advani,UK,Drinking Coco,2022-07-12,$455 ,174,0.2443502824858757,False,False,False,False,True,False
Kelci Walkden,India,Raspberry Choco,2022-06-16,"$8,183 ",254,0.3573446327683616,False,False,True,False,False,False
Dotty Strutley,Australia,Choco Coated Almonds,2022-04-13,"$1,645 ",284,0.3997175141242938,True,False,False,False,False,False
